,@FREQ,@REF_AREA,@INDICATOR,@COUNTERPART_AREA,@UNIT_MULT,@TIME_FORMAT,Obs_0_@TIME_PERIOD,Obs_0_@OBS_VALUE,Obs_1_@TIME_PERIOD,Obs_1_@OBS_VALUE,Obs_2_@TIME_PERIOD,Obs_2_@OBS_VALUE,Obs_3_@TIME_PERIOD,Obs_3_@OBS_VALUE,Obs_4_@TIME_PERIOD,Obs_4_@OBS_VALUE,Obs_5_@TIME_PERIOD,Obs_5_@OBS_VALUE,Obs_6_@TIME_PERIOD,Obs_6_@OBS_VALUE,Obs_7_@TIME_PERIOD,Obs_7_@OBS_VALUE,Obs_8_@TIME_PERIOD,Obs_8_@OBS_VALUE,Obs_9_@TIME_PERIOD,Obs_9_@OBS_VALUE,Obs_10_@TIME_PERIOD,Obs_10_@OBS_VALUE,Obs_11_@TIME_PERIOD,Obs_11_@OBS_VALUE,Obs_12_@TIME_PERIOD,Obs_12_@OBS_VALUE,Obs_13_@TIME_PERIOD,Obs_13_@OBS_VALUE,Obs_14_@TIME_PERIOD,Obs_14_@OBS_VALUE,Obs_15_@TIME_PERIOD,Obs_15_@OBS_VALUE,Obs_16_@TIME_PERIOD,Obs_16_@OBS_VALUE,Obs_17_@TIME_PERIOD,Obs_17_@OBS_VALUE,Obs_18_@TIME_PERIOD,Obs_18_@OBS_VALUE,Obs_19_@TIME_PERIOD,Obs_19_@OBS_VALUE,Obs_20_@TIME_PERIOD,Obs_20_@OBS_VALUE,Obs_21_@TIME_PERIOD,Obs_21_@OBS_VALUE,Obs_22_@TIME_PERIOD,Obs_22_@OBS_VALUE,Obs_23_@TIME_PERIOD,Obs_23_@OBS_VALUE,Obs_24_@TIME_PERIOD,Obs_24_@OBS_VALUE,Obs_25_@TIME_PERIOD,Obs_25_@OBS_VALUE,Obs_26_@TIME_PERIOD,Obs_26_@OBS_VALUE,Obs_27_@TIME_PERIOD,Obs_27_@OBS_VALUE,Obs_28_@TIME_PERIOD,Obs_28_@OBS_VALUE,Obs_29_@TIME_PERIOD,Obs_29_@OBS_VALUE,Obs_30_@TIME_PERIOD,Obs_30_@OBS_VALUE,Obs_31_@TIME_PERIOD,Obs_31_@OBS_VALUE,Obs_32_@TIME_PERIOD,Obs_32_@OBS_VALUE,Obs_33_@TIME_PERIOD,Obs_33_@OBS_VALUE,Obs_34_@TIME_PERIOD,Obs_34_@OBS_VALUE
160,M,US,TXG_FOB_USD,SZ,6,P1M,2020-01,1.450331,2020-02,1.989561,2020-03,1.493834,2020-04,2.002665,2020-05,1.995217,2020-06,0.435596,2020-07,0.834919,2020-08,1.713985,2020-09,2.398521,2020-10,2.341293,2020-11,2.456789,2020-12,2.293409,2021-01,1.454368,2021-02,5.941711,2021-03,1.680014,2021-04,5.022462,2021-05,3.878746,2021-06,2.255653,2021-07,2.086532,2021-08,1.852961,2021-09,0.779321,2021-10,2.441625,2021-11,7.200299,2021-12,2.366121,2022-01,1.21646,2022-02,2.112321,2022-03,2.121795,2022-04,40.148928,2022-05,1.48358,2022-06,2.6114,2022-07,4.256492,2022-08,5.182227,2022-09,4.780502,2022-10,3.933059,2022-11,2.114991
161,M,US,TXG_FOB_USD,UA,6,P1M,2020-01,142.484931,2020-02,145.318174,2020-03,218.840634,2020-04,129.245866,2020-05,131.70237,2020-06,190.833705,2020-07,128.015743,2020-08,124.716736,2020-09,131.631105,2020-10,152.86658,2020-11,162.291654,2020-12,182.340122,2021-01,183.239854,2021-02,175.562732,2021-03,191.646422,2021-04,215.897315,2021-05,202.852532,2021-06,160.634676,2021-07,202.459585,2021-08,172.705977,2021-09,202.591087,2021-10,277.736885,2021-11,250.651196,2021-12,289.161635,2022-01,190.308722,2022-02,308.98225,2022-03,209.944754,2022-04,86.105348,2022-05,148.164187,2022-06,77.977643,2022-07,97.746689,2022-08,54.900423,2022-09,66.906985,2022-10,98.638884,2022-11,51.363464
162,M,US,TXG_FOB_USD,TV,6,P1M,2020-01,0.875483,2020-02,0.197139,2020-03,0.097809,2020-04,0.102409,2020-06,0.063055,2020-07,0.027962,2020-08,0.032623,2020-09,0.09957,2020-10,0.108565,2020-11,0.057361,2020-12,0.020022,2021-01,0.054699,2021-02,0.079464,2021-03,0.045415,2021-04,0.05283,2021-06,0.100948,2021-07,0.013736,2021-08,0.036857,2021-10,0.023113,2021-11,0.019016,2021-12,0.059964,2022-01,0.045962,2022-06,0.780994,2022-10,0.064792,,,,,,,,,,,,,,,,,,,,,,
163,M,US,TXG_FOB_USD,SN,6,P1M,2020-01,31.68346,2020-02,15.690282,2020-03,23.448785,2020-04,17.566237,2020-05,18.171671,2020-06,12.100455,2020-07,23.346193,2020-08,17.94235,2020-09,18.99703,2020-10,39.102909,2020-11,31.768914,2020-12,30.318823,2021-01,26.992653,2021-02,37.204498,2021-03,27.963646,2021-04,23.753113,2021-05,33.669522,2021-06,22.60787,2021-07,27.83682,2021-08,36.880279,2021-09,18.383153,2021-10,71.262756,2021-11,28.604768,2021-12,26.842155,2022-01,14.173879,2022-02,20.980992,2022-03,24.634563,2022-04,22.40269,2022-05,58.231868,2022-06,36.98986,2022-07,26.21259,2022-08,31.707142,2022-09,29.554203,2022-10,24.991371,2022-11,23.298528
164,M,US,TXG_FOB_USD,MZ,6,P1M,2020-01,14.814495,2020-02,12.600865,2020-03,18.513963,2020-04,9.24637,2020-05,5.534137,2020-06,9.223267,2020-07,15.419128,2020-08,7.35359,2020-09,5.173645,2020-10,12.746913,2020-11,11.990771,2020-12,6.393795,2021-01,22.5688,2021-02,5.503943,2021-03,11.688492,2021-04,6.297651,2021-05,12.566309,2021-06,16.130933,2021-07,23.121854,2021-08,12.107147,2021-09,11.409727,2021-10,17.605606,2021-11,18.340425,2021-12,33.903758,2022-01,16.365833,2022-02,12.435482,2022-03,3.281573,2022-04,18.75969,2022-05,11.618669,2022-06,21.189663,2022-07,10.109463,2022-08,29.802302,2022-09,27.663806,2022-10,48.925315,2022-11,18.794679
165,M,US,TXG_FOB_USD,CA,6,P1M,2020-01,22550.409387,2020-02,23147.053321,2020-03,23603.366629,2020-04,14790.712806,2020-05,14761.471356,2020-06,20106.362063,2020-07,21248.1654,2020-08,22808.393218,2020-09,23330.575181,2020-10,23630.1331,2020-11,22517.574482,2020-12,22833.289715,2021-01,21460.036138,2021-02,22218.07605,2021-03,28077.362127,2021-04,25177.278264,2021-05,25455.925326,2021-06,26708.993587,2021-07,25738.493969,2021-08,25766.595378,2021-09,24663.531598,2021-10,27292.769719,2021-11,27598.660534,2021-12,27600.369989,2022-01,24512.922663,2022-02,25481.657021,2022-03,32418.19094,2022-04,30829.601759,2022-05,30544.625278,2022-06,32812.28351,2022-07,29516.287033,2022-08,32012.353136,2022-09,30472.845566,2022-10,30057.65626,2022-11,29651.489496
166,M,US,TXG_FOB_USD,KE,6,P1M,2020-01,27.975441,2020-02,42.341369,2020-03,38.633174,2020-04,46.341061,2020-05,16.268446,2020-06,23.679264,2020-07,26.987857,2020-08,20.543091,2020-09,42.671533,2020-10,20.045959,2020-11,28.873242,2020-12,36.426266,2021-01,27.505843,2021-02,27.417148,2021-03,43.966812,2021-04,30.177141,2021-05,36.396922,2021-06,52.129339,2021-07,31.248186,2021-08,62.835382,2021-09,63.744867,2021-10,75.559322,2021-11,33.820211,2021-12,76.841906,2022-01,63.872885,2022-02,60.47646,2022-03,56.728481,2022-04,26.333851,2022-05,33.73247,2022-06,64.723984,2022-07,58.673127,2022-08,63.093326,2022-09,62.414675,2022-10,65.188571,2022-11,18.294917
167,M,US,TXG_FOB_USD,XS25,6,P1M,2020-01,15014.746581,2020-02,15320.680631,2020-03,15474.108847,2020-04,13951.743751,2020-05,14494.388627,2020-06,15005.619504,2020-07,15085.854813,2020-08,17394.522058,2020-09,17749.441578,2020-10,21687.207248,2020-11,21337.840775,2020-12,22220.714643,2021-01,20638.36218,2021-02,16825.686717,2021-03,21848.114591,2021-04,19873.039324,2021-05,21136.466974,2021-06,20349.501966,2021-07,20125.012028,2021-08,19908.247062,2021-09,19095.089907,2021-10,26074.673513,2021-11,24557.161081,2021-12,23311.133116,2022-01,20323.947556,2022-02,20395.591758,2022-03,23922.9897,2022-04,21409.281774,2022-05,22515.962949,2022-06,22144.62526,2022-07,21891.570282,2022-08,22629.298461,2022-09,22277.248703,2022-10,25789.023708,2022-11,24917.085231
168,M,US,TXG_FOB_USD,MG,6,P1M,2020-01,4.99735,2020-02,3.750363,2020-03,3.15004,2020-04,1.882484,2020-05,1.333639,2020-06,2.16451,2020-07,2.22756,2020-08,4.301651,2020-09,2.31126,2020-10,2.426945,2020-11,3.24155,2020-12,3.021884,2021-01,3.517574,2021-02,1.581031,2021-03,2.798594,2021-04,3.003618,2021-05,4.704147,2021-06,6.013052,2021-07,1.365157,2021-08,2.808975,2021-09,7.068207,2021-10,13.167422,2021-11,3.671164,2021-12,6.523832,2022-01,6.083444,2022-02,2.461391,2022-03,6.414118,2022-04,3.279472,2022-05,3.723673,2022-06,12.675944,2022-07,10.213831,2022-08,7.953123,2022-09,8.530234,2022-10,12.223322,2022-11,4.63042
169,M,US,TXG_FOB_USD,SE,6,P1M,2020-01,331.978352,2020-02,390.924703,2020-03,560.964495,2020-04,386.930719,2020-05,359.148466,2020-06,304.395421,2020-07,456.452935,2020-08,459.418259,2020-09,342.817573,2020-10,346.338643,2020-11,321.100874,2020-12,429.480421,2021-01,476.509266,2021-02,339.892918,2021-03,440.821053,2021-04,381.311475,2021-05,405.975257,2021-06,448.786519,2021-07,337.43783,2021-08,526.181544,2021-09,439.426167,2021-10,511.62611,2021-11,539.094047,2021-12,415.615102,2022-01,444.352639,2022-02,472.679884,2022-03,899.874138,2022-04,707.335265,2022-05,596.363394,2022-06,568.893605,2022-07,584.727645,2022-08,682.715837,2022-09,803.602356,2022-10,565.612297,2022-11,591.036454
170,M,US,TXG_FOB_USD,EC,6,P1M,2020-01,533.531464,2020-02,389.856439,2020-03,393.041657,2020-04,325.20882,2020-05,195.591767,2020-06,323.908398,2020-07,374.461415,2020-08,296.27721,2020-09,275.603451,2020-10,379.143172,2020-11,381.430419,2020-12,377.150034,2021-01,381.688072,2021-02,345.17593,2021-03,401.7007,2021-04,416.853703,2021-05,370.083295,2021-06,357.490352,2021-07,496.172678,2021-08,402.644622,2021-09,309.801923,2021-10,535.588655,2021-11,567.755609,2021-12,424.361658,2022-01,536.924766,2022-02,427.86846,2022-03,838.567774,2022-04,629.55597,2022-05,659.587314,2022-06,668.967389,2022-07,651.482677,2022-08,646.634269,2022-09,565.38658,2022-10,705.039044,2022-11,841.353721
171,M,US,TXG_FOB_USD,MN,6,P1M,2020-01,9.590087,2020-02,15.019503,2020-03,10.462787,2020-04,10.296365,2020-05,8.151742,2020-06,12.04079,2020-07,6.083313,2020-08,8.359288,2020-09,8.520267,2020-10,8.292366,2020-11,9.473127,2020-12,12.611927,2021-01,12.388672,2021-02,7.936839,2021-03,14.988058,2021-04,12.554589,2021-05,22.540573,2021-06,14.026519,2021-07,11.743572,2021-08,13.687211,2021-09,6.658104,2021-10,15.312494,2021-11,7.503047,2021-12,9.121432,2022-01,9.546695,2022-02,9.902143,2022-03,14.454821,2022-04,11.080131,2022-05,14.221206,2022-06,13.152097,2022-07,12.616953,2022-08,13.346888,2022-09,13.888073,2022-10,9.702302,2022-11,15.103856
172,M,US,TXG_FOB_USD,WS,6,P1M,2020-01,2.849155,2020-02,0.6969,2020-03,3.612707,2020-04,2.221367,2020-05,1.700527,2020-06,1.297457,2020-07,2.271537,2020-08,2.818075,2020-09,1.989556,2020-10,2.537792,2020-11,2.908823,2020-12,1.403493,2021-01,2.680094,2021-02,1.414304,2021-03,3.529092,2021-04,2.436453,2021-05,2.814375,2021-06,4.598771,2021-07,1.881077,2021-08,3.65468,2021-09,2.640155,2021-10,2.095757,2021-11,3.759791,2021-12,1.899765,2022-01,1.967954,2022-02,3.373813,2022-03,1.989379,2022-04,2.698462,2022-05,1.893565,2022-06,3.879077,2022-07,4.798206,2022-08,3.916145,2022-09,2.954174,2022-10,3.360693,2022-11,3.901168
173,M,US,TXG_FOB_USD,CZ,6,P1M,2020-01,266.773571,2020-02,254.520818,2020-03,261.722273,2020-04,248.620784,2020-05,233.776662,2020-06,194.592104,2020-07,205.396636,2020-08,222.450321,2020-09,205.300961,2020-10,301.293418,2020-11,299.590641,2020-12,291.136177,2021-01,233.093211,2021-02,252.705162,2021-03,295.516249,2021-04,312.629331,2021-05,269.328587,2021-06,291.233855,2021-07,328.988184,2021-08,354.694967,2021-09,291.091924,2021-10,388.985382,2021-11,320.946925,2021-12,321.746207,2022-01,226.384062,2022-02,239.344122,2022-03,318.854061,2022-04,346.868405,2022-05,337.186706,2022-06,304.199519,2022-07,328.792005,2022-08,316.502504,2022-09,346.456535,2022-10,342.679627,2022-11,347.717118
174,M,US,TXG_FOB_USD,PH,6,P1M,2020-01,713.005675,2020-02,718.352809,2020-03,587.457114,2020-04,609.666598,2020-05,552.214781,2020-06,652.127009,2020-07,664.456189,2020-08,684.911288,2020-09,657.672384,2020-10,644.150269,2020-11,599.100695,2020-12,681.344795,2021-01,624.65852,2021-02,615.086057,2021-03,757.921151,2021-04,694.159284,2021-05,802.143282,2021-06,648.824061,2021-07,719.957791,2021-08,735.572739,2021-09,861.665403,2021-10,1020.695993,2021-11,831.101104,2021-12,978.428296,2022-01,727.98012,2022-02,692.007518,2022-03,902.414322,2022-04,705.392888,2022-05,739.909621,2022-06,800.830591,2022-07,668.416431,2022-08,820.442516,2022-09,928.042932,2022-10,741.439775,2022-11,823.700047
175,M,US,TXG_FOB_USD,DE,6,P1M,2020-01,4718.306603,2020-02,5019.057082,2020-03,6111.66696,2020-04,4096.014768,2020-05,3689.836735,2020-06,3944.430483,2020-07,4880.870814,2020-08,4800.79779,2020-09,5526.522704,2020-10,5304.550832,2020-11,4871.5069,2020-12,4831.509122,2021-01,4574.804423,2021-02,5010.923967,2021-03,5714.355216,2021-04,5574.013504,2021-05,5378.182297,2021-06,5887.958424,2021-07,5176.81109,2021-08,5619.64477,2021-09,5440.549167,2021-10,6131.999805,2021-11,5316.387637,2021-12,5506.887754,2022-01,5309.477653,2022-02,5266.328616,2022-03,6621.040208,2022-04,6260.001138,2022-05,6132.077247,2022-06,6017.282261,2022-07,6116.163577,2022-08,6457.509127,2022-09,6084.662128,2022-10,6555.075208,2022-11,6122.771391
176,M,US,TXG_FOB_USD,SC,6,P1M,2020-01,1.042713,2020-02,0.853863,2020-03,1.417205,2020-04,0.477918,2020-05,0.240281,2020-06,0.605844,2020-07,0.702413,2020-08,1.048077,2020-09,2.506137,2020-10,0.993374,2020-11,6.138386,2020-12,1.03625,2021-01,1.006381,2021-02,0.255305,2021-03,1.174697,2021-04,0.85733,2021-05,0.881334,2021-06,1.404867,2021-07,0.569387,2021-08,1.186936,2021-09,1.64479,2021-10,0.777067,2021-11,0.558911,2021-12,1.048085,2022-01,0.727107,2022-02,1.15293,2022-03,1.959259,2022-04,0.76138,2022-05,0.788498,2022-06,1.557841,2022-07,1.624422,2022-08,1.696417,2022-09,0.804885,2022-10,1.598461,2022-11,2.617192
177,M,US,TXG_FOB_USD,1C_080,6,P1M,2020-01,4771.308888,2020-02,5238.504982,2020-03,5267.005687,2020-04,4067.636747,2020-05,3384.897878,2020-06,3668.204519,2020-07,4093.018112,2020-08,4003.539024,2020-09,4098.700884,2020-10,4895.99431,2020-11,4065.412976,2020-12,5327.724842,2021-01,4114.593411,2021-02,4264.657994,2021-03,5314.371337,2021-04,4971.097111,2021-05,4649.940832,2021-06,4893.716513,2021-07,4777.088398,2021-08,4429.607252,2021-09,4975.718569,2021-10,5484.843639,2021-11,5975.419,2021-12,6020.74536,2022-01,5151.167209,2022-02,4784.350389,2022-03,5456.56161,2022-04,5358.712844,2022-05,5939.177492,2022-06,5118.455236,2022-07,4847.334241,2022-08,5530.137377,2022-09,5782.10061,2022-10,5681.200954,2022-11,5945.899534
178,M,US,TXG_FOB_USD,AL,6,P1M,2020-01,3.751018,2020-02,6.180073,2020-03,5.599381,2020-04,3.366916,2020-05,4.97514,2020-06,5.172598,2020-07,3.995485,2020-08,3.799764,2020-09,4.306839,2020-10,6.755435,2020-11,4.306684,2020-12,4.691212,2021-01,4.944059,2021-02,10.330849,2021-03,8.126016,2021-04,7.408864,2021-05,11.131743,2021-06,15.97144,2021-07,10.237069,2021-08,7.062583,2021-09,4.279437,2021-10,5.188414,2021-11,6.052315,2021-12,5.572787,2022-01,3.93367,2022-02,7.929615,2022-03,16.935668,2022-04,8.343849,2022-05,10.220088,2022-06,10.449849,2022-07,16.345167,2022-08,5.207938,2022-09,3.931524,2022-10,6.988838,2022-11,7.549246
179,M,US,TXG_FOB_USD,JP,6,P1M,2020-01,5454.467853,2020-02,6087.823954,2020-03,6599.532921,2020-04,5472.892851,2020-05,4800.013365,2020-06,4776.503169,2020-07,4846.875097,2020-08,5205.089265,2020-09,4841.03357,2020-10,5401.047679,2020-11,5035.79564,2020-12,5576.646392,2021-01,5934.745174,2021-02,5303.223326,2021-03,6158.011306,2021-04,6317.718205,2021-05,6382.311197,2021-06,6466.149168,2021-07,5836.892494,2021-08,6218.685568,2021-09,5908.466948,2021-10,6952.224495,2021-11,6597.583209,2021-12,6488.680574,2022-01,5927.470882,2022-02,6740.429333,2022-03,7257.471647,2022-04,6168.212112,2022-05,6987.885951,2022-06,6799.773291,2022-07,6491.640647,2022-08,7799.218543,2022-09,6632.609163,2022-10,6744.338911,2022-11,6378.700301
180,M,US,TXG_FOB_USD,GN,6,P1M,2020-01,13.567343,2020-02,6.496806,2020-03,19.002427,2020-04,7.147969,2020-05,19.192827,2020-06,10.344021,2020-07,8.169534,2020-08,13.998876,2020-09,9.732828,2020-10,12.605388,2020-11,7.13013,2020-12,8.259786,2021-01,11.714946,2021-02,14.121559,2021-03,15.56572,2021-04,13.026417,2021-05,9.817621,2021-06,13.171955,2021-07,10.95883,2021-08,12.300641,2021-09,8.358775,2021-10,14.286777,2021-11,18.786816,2021-12,9.510402,2022-01,9.33686,2022-02,16.88164,2022-03,9.721055,2022-04,8.373996,2022-05,13.205086,2022-06,8.150804,2022-07,7.331932,2022-08,8.285253,2022-09,6.966451,2022-10,16.03773,2022-11,7.707793
181,M,US,TXG_FOB_USD,BW,6,P1M,2020-01,19.172379,2020-02,1.355012,2020-03,7.523485,2020-04,1.344615,2020-05,0.867523,2020-06,2.757755,2020-07,4.550873,2020-08,0.8449,2020-09,1.310338,2020-10,5.557415,2020-11,2.725945,2020-12,0.669157,2021-01,1.901718,2021-02,1.685693,2021-03,2.513178,2021-04,10.710219,2021-05,1.884911,2021-06,2.724594,2021-07,2.756572,2021-08,6.904344,2021-09,7.913772,2021-10,4.069897,2021-11,6.926351,2021-12,2.890627,2022-01,1.865563,2022-02,2.08493,2022-03,5.807755,2022-04,2.40265,2022-05,4.366811,2022-06,3.433104,2022-07,1.378679,2022-08,2.067954,2022-09,11.731761,2022-10,4.36546,2022-11,1.35033
182,M,US,TXG_FOB_USD,MT,6,P1M,2020-01,38.258321,2020-02,13.74063,2020-03,5.444047,2020-04,10.039193,2020-05,3.362541,2020-06,3.744978,2020-07,3.178338,2020-08,2.662378,2020-09,3.943054,2020-10,4.859745,2020-11,63.258289,2020-12,4.785763,2021-01,5.291263,2021-02,3.840025,2021-03,6.790683,2021-04,67.89061,2021-05,4.760745,2021-06,6.010434,2021-07,5.615664,2021-08,6.907787,2021-09,4.345221,2021-10,6.622443,2021-11,4.458726,2021-12,7.558101,2022-01,3.689321,2022-02,15.497952,2022-03,4.504943,2022-04,25.053744,2022-05,48.037996,2022-06,4.911246,2022-07,43.464294,2022-08,5.870086,2022-09,53.878251,2022-10,16.143517,2022-11,23.779641
183,M,US,TXG_FOB_USD,NR,6,P1M,2020-01,0.022272,2020-02,0.016686,2020-03,0.065498,2020-04,0.025791,2020-05,0.043915,2020-06,0.032964,2020-07,0.118076,2020-08,0.04172,2020-09,0.044053,2020-10,0.114522,2020-11,0.081531,2021-01,0.12733,2021-02,0.050157,2021-03,0.194832,2021-04,0.084454,2021-05,0.01019,2021-06,0.106343,2021-07,0.04721,2021-08,0.216513,2021-09,0.115865,2021-10,0.090677,2021-11,0.260222,2021-12,0.009226,2022-02,0.111943,2022-03,0.141398,2022-04,0.010648,2022-05,0.03089,2022-06,0.301553,2022-07,0.0065,2022-08,0.030753,2022-09,0.089871,2022-10,0.0627,2022-11,0.207902,,,,
184,M,US,TXG_FOB_USD,TW,6,P1M,2020-01,2720.164575,2020-02,2736.414195,2020-03,2862.404704,2020-04,2388.93052,2020-05,2187.746868,2020-06,2255.308334,2020-07,2290.008751,2020-08,2476.635197,2020-09,2723.591928,2020-10,2568.933734,2020-11,2589.113793,2020-12,2697.06696,2021-01,3039.452676,2021-02,2229.740697,2021-03,3329.717726,2021-04,3001.652,2021-05,3042.235429,2021-06,3072.838917,2021-07,3080.388535,2021-08,3002.804361,2021-09,2845.587319,2021-10,3423.082643,2021-11,3005.155828,2021-12,3765.286401,2022-01,3000.382826,2022-02,3229.888168,2022-03,3887.140147,2022-04,3719.31179,2022-05,3781.170843,2022-06,3538.872467,2022-07,3738.358002,2022-08,3960.643373,2022-09,3307.281151,2022-10,3733.177191,2022-11,3518.359394
185,M,US,TXG_FOB_USD,GW,6,P1M,2020-01,0.049881,2020-02,0.004019,2020-03,0.11617,2020-04,0.05644,2020-05,0.958081,2020-06,0.986311,2020-07,0.075091,2020-08,0.114992,2020-09,0.034354,2020-10,0.080848,2020-11,1.043355,2020-12,0.150548,2021-01,0.859729,2021-02,0.101409,2021-03,0.047234,2021-04,0.029722,2021-05,0.003675,2021-06,0.128882,2021-07,0.15599,2021-08,0.351326,2021-09,0.777587,2021-10,0.7493,2021-11,0.027151,2021-12,0.100527,2022-01,0.051432,2022-03,0.00305,2022-04,0.341495,2022-05,0.991409,2022-06,0.247511,2022-07,0.018605,2022-08,0.105849,2022-10,0.016608,2022-11,0.081773,,,,
186,M,US,TXG_FOB_USD,MR,6,P1M,2020-01,3.706531,2020-02,6.789408,2020-03,8.155897,2020-04,4.631913,2020-05,5.013971,2020-06,7.046748,2020-07,7.767473,2020-08,41.846225,2020-09,9.984339,2020-10,6.038109,2020-11,20.417767,2020-12,6.575729,2021-01,10.03449,2021-02,7.146067,2021-03,10.474464,2021-04,14.065646,2021-05,21.765734,2021-06,11.444178,2021-07,7.745234,2021-08,10.767268,2021-09,8.434201,2021-10,6.760468,2021-11,11.444644,2021-12,11.502794,2022-01,11.498501,2022-02,7.069969,2022-03,8.964142,2022-04,15.377856,2022-05,14.972891,2022-06,8.616001,2022-07,9.576341,2022-08,12.971451,2022-09,8.085818,2022-10,13.557116,2022-11,16.174421
187,M,US,TXG_FOB_USD,UY,6,P1M,2020-01,132.50422,2020-02,131.467573,2020-03,151.050816,2020-04,89.285135,2020-05,102.267317,2020-06,88.505465,2020-07,73.474544,2020-08,125.979013,2020-09,109.100116,2020-10,95.146805,2020-11,76.520732,2020-12,74.705187,2021-01,65.270704,2021-02,108.580158,2021-03,109.93702,2021-04,142.736994,2021-05,139.291817,2021-06,129.618739,2021-07,113.526103,2021-08,149.248561,2021-09,261.55429,2021-10,139.076262,2021-11,129.011664,2021-12,310.74717,2022-01,152.727085,2022-02,165.979171,2022-03,403.71588,2022-04,203.418834,2022-05,236.363891,2022-06,345.278791,2022-07,219.07215,2022-08,199.732966,2022-09,113.408802,2022-10,396.355707,2022-11,242.927672
188,M,US,TXG_FOB_USD,HN,6,P1M,2020-01,402.415277,2020-02,459.545637,2020-03,412.026571,2020-04,190.082761,2020-05,188.319566,2020-06,248.258151,2020-07,324.878141,2020-08,341.450972,2020-09,357.783976,2020-10,424.100736,2020-11,412.530957,2020-12,445.304532,2021-01,435.874039,2021-02,418.598508,2021-03,539.088226,2021-04,497.40666,2021-05,539.710151,2021-06,515.622803,2021-07,569.709222,2021-08,581.197905,2021-09,508.716274,2021-10,610.760477,2021-11,619.6178,2021-12,556.598506,2022-01,693.79365,2022-02,560.178158,2022-03,817.568414,2022-04,625.755765,2022-05,716.339784,2022-06,764.656765,2022-07,717.60563,2022-08,714.692512,2022-09,685.445326,2022-10,676.255794,2022-11,546.655514
189,M,US,TXG_FOB_USD,TH,6,P1M,2020-01,1140.290721,2020-02,1321.900026,2020-03,1074.848093,2020-04,883.517329,2020-05,684.023829,2020-06,826.290724,2020-07,868.985912,2020-08,806.580595,2020-09,754.402467,2020-10,854.420298,2020-11,974.131014,2020-12,980.24217,2021-01,1070.208969,2021-02,863.30155,2021-03,1318.192902,2021-04,1100.430494,2021-05,1013.822171,2021-06,965.749077,2021-07,1061.287335,2021-08,995.356184,2021-09,904.483554,2021-10,1152.351519,2021-11,1101.774705,2021-12,1105.486245,2022-01,975.613927,2022-02,945.675096,2022-03,1414.07368,2022-04,1662.930302,2022-05,1264.595998,2022-06,1765.920751,2022-07,1361.315799,2022-08,1192.581027,2022-09,1412.030488,2022-10,1330.249993,2022-11,1076.989599
190,M,US,TXG_FOB_USD,AM,6,P1M,2020-01,2.74996,2020-02,2.684468,2020-03,1.640042,2020-04,0.936139,2020-05,1.96227,2020-06,2.499594,2020-07,2.929946,2020-08,2.617459,2020-09,3.530689,2020-10,3.493829,2020-11,1.163648,2020-12,1.795192,2021-01,2.488456,2021-02,0.993527,2021-03,4.15325,2021-04,2.518268,2021-05,3.379366,2021-06,2.985095,2021-07,3.637253,2021-08,3.389639,2021-09,5.682893,2021-10,4.579856,2021-11,5.911774,2021-12,4.832718,2022-01,3.605446,2022-02,3.071323,2022-03,9.409538,2022-04,10.324417,2022-05,13.054394,2022-06,15.38469,2022-07,31.837812,2022-08,19.268621,2022-09,19.924747,2022-10,23.992004,2022-11,17.755919
191,M,US,TXG_FOB_USD,NO,6,P1M,2020-01,234.353902,2020-02,322.937229,2020-03,218.610636,2020-04,310.597943,2020-05,193.709221,2020-06,177.657503,2020-07,218.95879,2020-08,204.143283,2020-09,218.40529,2020-10,219.648347,2020-11,205.022304,2020-12,265.978587,2021-01,357.168008,2021-02,182.112738,2021-03,274.656947,2021-04,266.287905,2021-05,484.44893,2021-06,265.508433,2021-07,257.122306,2021-08,428.160553,2021-09,319.589199,2021-10,366.117844,2021-11,334.971517,2021-12,420.160782,2022-01,258.083683,2022-02,388.362566,2022-03,431.332907,2022-04,379.998713,2022-05,384.576505,2022-06,276.90623,2022-07,360.77278,2022-08,390.676798,2022-09,273.890458,2022-10,384.903183,2022-11,534.192609
192,M,US,TXG_FOB_USD,SA,6,P1M,2020-01,822.588631,2020-02,1147.594571,2020-03,1274.651069,2020-04,808.069922,2020-05,849.559659,2020-06,712.258566,2020-07,886.051289,2020-08,742.625614,2020-09,908.194924,2020-10,1213.151374,2020-11,768.036233,2020-12,1044.348898,2021-01,810.911529,2021-02,660.087511,2021-03,1004.73643,2021-04,1059.998482,2021-05,740.124851,2021-06,1022.418314,2021-07,945.772858,2021-08,621.978698,2021-09,849.060166,2021-10,1303.369448,2021-11,1032.928739,2021-12,1081.58568,2022-01,698.360467,2022-02,733.700891,2022-03,1128.577862,2022-04,903.684431,2022-05,817.898318,2022-06,760.945695,2022-07,895.025827,2022-08,1054.38014,2022-09,998.843221,2022-10,1237.900822,2022-11,1008.664783
