,@FREQ,@REF_AREA,@INDICATOR,@COUNTERPART_AREA,@UNIT_MULT,@TIME_FORMAT,Obs_0_@TIME_PERIOD,Obs_0_@OBS_VALUE,Obs_1_@TIME_PERIOD,Obs_1_@OBS_VALUE,Obs_2_@TIME_PERIOD,Obs_2_@OBS_VALUE,Obs_3_@TIME_PERIOD,Obs_3_@OBS_VALUE,Obs_4_@TIME_PERIOD,Obs_4_@OBS_VALUE,Obs_5_@TIME_PERIOD,Obs_5_@OBS_VALUE,Obs_6_@TIME_PERIOD,Obs_6_@OBS_VALUE,Obs_7_@TIME_PERIOD,Obs_7_@OBS_VALUE,Obs_8_@TIME_PERIOD,Obs_8_@OBS_VALUE,Obs_9_@TIME_PERIOD,Obs_9_@OBS_VALUE,Obs_10_@TIME_PERIOD,Obs_10_@OBS_VALUE,Obs_11_@TIME_PERIOD,Obs_11_@OBS_VALUE,Obs_12_@TIME_PERIOD,Obs_12_@OBS_VALUE,Obs_13_@TIME_PERIOD,Obs_13_@OBS_VALUE,Obs_14_@TIME_PERIOD,Obs_14_@OBS_VALUE,Obs_15_@TIME_PERIOD,Obs_15_@OBS_VALUE,Obs_16_@TIME_PERIOD,Obs_16_@OBS_VALUE,Obs_17_@TIME_PERIOD,Obs_17_@OBS_VALUE,Obs_18_@TIME_PERIOD,Obs_18_@OBS_VALUE,Obs_19_@TIME_PERIOD,Obs_19_@OBS_VALUE,Obs_20_@TIME_PERIOD,Obs_20_@OBS_VALUE,Obs_21_@TIME_PERIOD,Obs_21_@OBS_VALUE,Obs_22_@TIME_PERIOD,Obs_22_@OBS_VALUE,Obs_23_@TIME_PERIOD,Obs_23_@OBS_VALUE
175,M,XS25,TXG_FOB_USD,W00,6,P1M,2021-01,391163.915223,2021-02,323858.515387,2021-03,389718.568634,2021-04,400617.793588,2021-05,399493.388033,2021-06,425018.167472,2021-07,425922.812947,2021-08,438199.035368,2021-09,454840.46363,2021-10,454438.261234,2021-11,480384.380572,2021-12,509061.078988,2022-01,478004.512019,2022-02,363971.539962,2022-03,460931.475314,2022-04,445485.084682,2022-05,471461.177327,2022-06,512197.65697,2022-07,500121.003905,2022-08,491566.854873,2022-09,490036.44622,2022-10,455255.863301,2022-11,455882.280118,2022-12,460355.263219
176,M,TR,TXG_FOB_USD,W00,6,P1M,2021-01,15003.935219,2021-02,15952.528858,2021-03,18955.706115,2021-04,18756.865083,2021-05,16468.343399,2021-06,19740.427009,2021-07,16357.698212,2021-08,18860.976378,2021-09,20715.563079,2021-10,20713.984277,2021-11,21455.111986,2021-12,22233.318423,2022-01,17553.864325,2022-02,19904.521084,2022-03,22609.673156,2022-04,23331.565295,2022-05,18932.35629,2022-06,23360.241505,2022-07,18536.681749,2022-08,21276.413725,2022-09,22597.908364,2022-10,21310.684538,2022-11,21876.497319,2022-12,22910.601697
177,M,VN,TXG_FOB_USD,W00,6,P1M,2021-01,28052.414066,2021-02,19836.860134,2021-03,29156.157986,2021-04,26113.043498,2021-05,25699.82516,2021-06,26743.313851,2021-07,27404.357107,2021-08,26946.390535,2021-09,26717.635399,2021-10,28444.931215,2021-11,31318.996972,2021-12,33998.071029,2022-01,30497.008579,2022-02,23050.865621,2022-03,34071.95548,2022-04,32788.615966,2022-05,30451.402436,2022-06,32333.202397,2022-07,30230.559604,2022-08,34279.797605,2022-09,29463.286733,2022-10,30056.96858,2022-11,28492.244158,2022-12,24625.214719
178,M,SV,TXG_FOB_USD,W00,6,P1M,2021-01,497.467804,2021-02,529.372799,2021-03,574.178117,2021-04,544.058325,2021-05,552.764235,2021-06,553.01492,2021-07,592.284838,2021-08,511.591256,2021-09,569.153064,2021-10,566.365221,2021-11,566.598892,2021-12,564.536511,2022-01,578.892706,2022-02,576.591544,2022-03,720.246567,2022-04,566.839052,2022-05,638.507863,2022-06,625.884272,2022-07,678.400614,2022-08,575.995469,2022-09,584.620867,2022-10,560.656022,2022-11,530.571561,2022-12,477.895246
179,M,JM,TXG_FOB_USD,W00,6,P1M,2021-01,83.75549,2021-02,114.724286,2021-03,136.525093,2021-04,83.981223,2021-05,137.982949,2021-06,249.507245,2021-07,149.167862,2021-08,143.631293,2021-09,81.601224,2021-10,77.527617,2021-11,99.893599,2021-12,118.051286,2022-01,66.78382,2022-02,82.109116,2022-03,85.384081,2022-04,68.958007,2022-05,85.878095,2022-06,89.891918,2022-07,107.517745,2022-08,93.184255,2022-09,73.179448,2022-10,110.096894,2022-11,104.066117,2022-12,101.579399
180,M,TZ,TXG_FOB_USD,W00,6,P1M,2021-01,518.475545,2021-02,529.70173,2021-03,509.595561,2021-04,504.289778,2021-05,526.156611,2021-06,409.488881,2021-07,409.280624,2021-08,438.930779,2021-09,440.85181,2021-10,814.285659,2021-11,592.460915,2021-12,697.52261,2022-01,730.244865,2022-02,686.450445,2022-03,1024.447925,2022-04,682.603996,2022-05,846.950449,2022-06,763.549994,2022-07,634.873407,2022-08,815.593688,2022-09,762.026677,2022-10,1003.033795,2022-11,682.784573,2022-12,1192.213299
181,M,ML,TXG_FOB_USD,W00,6,P1M,2021-01,414.343432,2021-02,370.001419,2021-03,442.756186,2021-04,379.535052,2021-05,438.506554,2021-06,407.397818,2021-07,383.834189,2021-08,479.843962,2021-09,377.124562,2021-10,377.44882,2021-11,496.457161,2021-12,430.882696,2022-01,415.792219,2022-02,389.972529,2022-03,445.189236,2022-04,312.638141,2022-05,447.157014,2022-06,447.78341,2022-07,419.04879,2022-08,416.543217,2022-09,433.308461,2022-10,443.072759,2022-11,551.486993,2022-12,455.240049
182,M,BN,TXG_FOB_USD,W00,6,P1M,2021-01,493.847026,2021-02,720.156434,2021-03,875.42406,2021-04,861.236798,2021-05,854.3305,2021-06,1006.888769,2021-07,1074.069661,2021-08,1094.37325,2021-09,1013.710029,2021-10,1045.255966,2021-11,991.448293,2021-12,1021.183692,2022-01,1193.006962,2022-02,984.442018,2022-03,1141.415269,2022-04,1291.530146,2022-05,1305.643737,2022-06,1336.784751,2022-07,1341.576363,2022-08,1433.799941,2022-09,1251.325061,2022-10,778.859174,2022-11,1145.809584,2022-12,1157.930286
183,M,MK,TXG_FOB_USD,W00,6,P1M,2021-01,641.517257,2021-02,659.586561,2021-03,701.427753,2021-04,736.830091,2021-05,664.399571,2021-06,703.984007,2021-07,694.043984,2021-08,666.136237,2021-09,665.327263,2021-10,683.170429,2021-11,701.784079,2021-12,670.01345,2022-01,618.117715,2022-02,760.32779,2022-03,796.467412,2022-04,739.908825,2022-05,775.919951,2022-06,785.555911,2022-07,682.427216,2022-08,637.679575,2022-09,754.131905,2022-10,759.738899,2022-11,731.189094,2022-12,687.891944
184,M,SC,TXG_FOB_USD,W00,6,P1M,2021-01,76.339664,2021-02,117.812409,2021-03,70.900742,2021-04,87.234269,2021-05,73.048263,2021-06,85.683622,2021-07,102.419833,2021-08,89.476909,2021-09,100.649504,2021-10,66.851546,2021-11,82.921165,2021-12,70.55713,2022-01,76.411919,2022-02,69.986012,2022-03,75.924157,2022-04,72.804147,2022-05,94.073361,2022-06,96.722625,2022-07,74.00358,2022-08,90.396677,2022-09,75.898517,2022-10,94.861064,2022-11,100.291164,2022-12,85.875104
185,M,1C_903,TXG_FOB_USD,W00,6,P1M,2021-01,98734.540637,2021-02,107407.311943,2021-03,124492.191471,2021-04,121754.399095,2021-05,116362.621845,2021-06,130631.619622,2021-07,124714.724909,2021-08,123544.382546,2021-09,133228.355608,2021-10,136819.41548,2021-11,143876.774375,2021-12,146771.827811,2022-01,146208.948259,2022-02,152594.971438,2022-03,158005.878157,2022-04,147085.198115,2022-05,137843.738616,2022-06,142292.410202,2022-07,126117.019973,2022-08,128923.206561,2022-09,134268.261087,2022-10,125819.165858,2022-11,131162.983178,2022-12,119880.938287
186,M,LR,TXG_FOB_USD,W00,6,P1M,2021-01,36.099968,2021-02,23.360144,2021-03,28.507327,2021-04,54.193875,2021-05,46.897079,2021-06,65.055237,2021-07,59.335154,2021-08,27.023938,2021-09,39.755116,2021-10,19.407851,2021-11,27.91892,2021-12,26.525228,2022-01,25.334912,2022-02,39.787742,2022-03,36.47372,2022-04,34.134189,2022-05,24.762466,2022-06,106.935463,2022-07,32.747023,2022-08,35.527199,2022-09,27.239664,2022-10,22.564152,2022-11,31.090021,2022-12,32.240086
187,M,MM,TXG_FOB_USD,W00,6,P1M,2021-01,1454.209859,2021-02,1334.282376,2021-03,1496.242468,2021-04,1154.499537,2021-05,1094.104533,2021-06,1107.647867,2021-07,1166.648362,2021-08,1065.730073,2021-09,1178.457146,2021-10,1240.73957,2021-11,1341.255121,2021-12,1525.21249,2022-01,1375.889008,2022-02,1435.06426,2022-03,1636.560507,2022-04,1529.528371,2022-05,1524.31667,2022-06,1562.92867,2022-07,1416.282438,2022-08,1625.925669,2022-09,2145.559536,2022-10,1960.050312,2022-11,2008.307271,2022-12,2191.567194
188,M,R1,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,M,ES,TXG_FOB_USD,W00,6,P1M,2021-01,26105.546757,2021-02,29483.814336,2021-03,35670.200463,2021-04,31561.60286,2021-05,32440.257574,2021-06,34014.767619,2021-07,31903.401717,2021-08,25970.843562,2021-09,33600.122825,2021-10,32090.83595,2021-11,34588.460446,2021-12,32539.26646,2022-01,31576.252928,2022-02,34493.917858,2022-03,37961.852104,2022-04,34321.003112,2022-05,37396.892038,2022-06,38473.167399,2022-07,33323.877399,2022-08,29435.608615,2022-09,35256.641013,2022-10,32626.86824,2022-11,38418.249904,2022-12,35079.736028
190,M,1C_459,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,M,HK,TXG_FOB_USD,W00,6,P1M,2021-01,52184.157738,2021-02,41203.094789,2021-03,54797.314064,2021-04,53198.955604,2021-05,52901.088206,2021-06,55847.796444,2021-07,56080.814314,2021-08,57987.786899,2021-09,60193.91852,2021-10,57677.724808,2021-11,64632.344113,2021-12,65287.608668,2022-01,61195.566919,2022-02,42098.188176,2022-03,50533.784903,2022-04,51038.240087,2022-05,51587.069039,2022-06,51911.278767,2022-07,52406.224074,2022-08,52265.049702,2022-09,53821.244717,2022-10,49281.632148,2022-11,47521.957087,2022-12,47705.328076
192,M,KM,TXG_FOB_USD,W00,6,P1M,2021-01,5.542214,2021-02,4.380741,2021-03,1.719484,2021-04,2.150118,2021-05,2.717221,2021-06,6.17764,2021-07,1.130345,2021-08,3.702577,2021-09,1.893855,2021-10,3.496546,2021-11,1.007668,2021-12,2.901803,2022-01,3.52721,2022-02,3.404053,2022-03,2.170557,2022-04,3.33251,2022-05,1.531406,2022-06,13.909192,2022-07,1.200104,2022-08,1.165377,2022-09,1.25473,2022-10,1.646173,2022-11,1.703126,2022-12,2.301328
193,M,MG,TXG_FOB_USD,W00,6,P1M,2021-01,157.007358,2021-02,161.726644,2021-03,161.629979,2021-04,208.001364,2021-05,260.43353,2021-06,236.391906,2021-07,194.040242,2021-08,184.818023,2021-09,218.748204,2021-10,243.861553,2021-11,306.836735,2021-12,373.938043,2022-01,311.868214,2022-02,294.878371,2022-03,350.836441,2022-04,372.653691,2022-05,384.14261,2022-06,353.114263,2022-07,265.119492,2022-08,249.404279,2022-09,259.488984,2022-10,211.916465,2022-11,197.875676,2022-12,295.016368
194,M,MZ,TXG_FOB_USD,W00,6,P1M,2021-01,328.309349,2021-02,310.098728,2021-03,328.773728,2021-04,541.565082,2021-05,337.850236,2021-06,381.018108,2021-07,376.793022,2021-08,421.410707,2021-09,436.649278,2021-10,596.535073,2021-11,488.80542,2021-12,573.567519,2022-01,630.212344,2022-02,525.914777,2022-03,569.73917,2022-04,711.744934,2022-05,516.544683,2022-06,681.671728,2022-07,599.816524,2022-08,632.315514,2022-09,520.20754,2022-10,624.632625,2022-11,585.758752,2022-12,748.928992
195,M,WS,TXG_FOB_USD,W00,6,P1M,2021-01,1.548416,2021-02,2.375448,2021-03,2.250442,2021-04,1.707177,2021-05,1.882148,2021-06,1.976663,2021-07,2.334502,2021-08,2.311649,2021-09,2.923511,2021-10,2.731406,2021-11,2.528705,2021-12,2.205679,2022-01,1.124463,2022-02,3.369285,2022-03,2.476417,2022-04,2.011282,2022-05,2.021363,2022-06,3.321764,2022-07,1.94202,2022-08,2.713319,2022-09,2.674395,2022-10,2.511393,2022-11,2.40116,2022-12,5.298399
196,M,GR,TXG_FOB_USD,W00,6,P1M,2021-01,3070.93559,2021-02,3515.375591,2021-03,3993.29315,2021-04,3828.752728,2021-05,3933.752483,2021-06,4091.738442,2021-07,4208.564651,2021-08,3318.354349,2021-09,4404.970135,2021-10,4298.585901,2021-11,4488.275569,2021-12,4065.230597,2022-01,3878.234489,2022-02,4165.616055,2022-03,5003.749881,2022-04,4471.126965,2022-05,5083.248884,2022-06,5742.845967,2022-07,5085.756213,2022-08,4878.333836,2022-09,4715.086773,2022-10,4698.404958,2022-11,4875.471803,2022-12,4793.73401
197,M,KR,TXG_FOB_USD,W00,6,P1M,2021-01,48006.963,2021-02,44706.787,2021-03,53690.747,2021-04,51225.944,2021-05,50725.108,2021-06,54778.799,2021-07,55461.474,2021-08,53164.971,2021-09,55913.816,2021-10,55660.25,2021-11,60330.451,2021-12,60734.08,2022-01,55455.275,2022-02,54155.803,2022-03,63786.721,2022-04,57842.736,2022-05,61591.29,2022-06,57679.869,2022-07,60241.716,2022-08,56605.702,2022-09,57176.206,2022-10,52427.978,2022-11,51771.748,2022-12,54848.568
198,M,SY,TXG_FOB_USD,W00,6,P1M,2021-01,60.613145,2021-02,63.549137,2021-03,58.664601,2021-04,50.199616,2021-05,37.49238,2021-06,52.176898,2021-07,39.437815,2021-08,48.568262,2021-09,53.68008,2021-10,54.933899,2021-11,63.618603,2021-12,44.076271,2022-01,41.617417,2022-02,50.162772,2022-03,55.276526,2022-04,63.287871,2022-05,42.132399,2022-06,49.025291,2022-07,39.1331,2022-08,55.175605,2022-09,55.268898,2022-10,57.439558,2022-11,75.507435,2022-12,92.382725
199,M,CV,TXG_FOB_USD,W00,6,P1M,2021-01,5.369128,2021-02,3.865994,2021-03,5.947005,2021-04,3.954384,2021-05,4.40088,2021-06,8.308049,2021-07,6.678933,2021-08,10.474596,2021-09,5.485474,2021-10,4.9366,2021-11,6.886114,2021-12,7.912692,2022-01,2.436081,2022-02,5.267982,2022-03,5.060953,2022-04,2.879993,2022-05,5.695643,2022-06,4.904973,2022-07,4.485743,2022-08,6.512212,2022-09,4.259301,2022-10,5.954777,2022-11,6.21551,2022-12,5.210536
200,M,SN,TXG_FOB_USD,W00,6,P1M,2021-01,449.874215,2021-02,408.305574,2021-03,461.159365,2021-04,369.448209,2021-05,415.163464,2021-06,430.50981,2021-07,405.079861,2021-08,422.549181,2021-09,403.609727,2021-10,405.872323,2021-11,471.950345,2021-12,551.335063,2022-01,469.229653,2022-02,393.122709,2022-03,572.163216,2022-04,382.535564,2022-05,489.578596,2022-06,551.749905,2022-07,484.882591,2022-08,366.355823,2022-09,395.818911,2022-10,357.373643,2022-11,223.621798,2022-12,217.868349
201,M,DE,TXG_FOB_USD,W00,6,P1M,2021-01,120711.93862,2021-02,131172.824994,2021-03,153005.249111,2021-04,135395.020003,2021-05,134303.838567,2021-06,143790.130045,2021-07,136850.260483,2021-08,123177.878694,2021-09,139741.008536,2021-10,141412.025006,2021-11,144442.359665,2021-12,132739.419397,2022-01,126269.058597,2022-02,141150.249942,2022-03,153950.516332,2022-04,134355.607493,2022-05,143759.168518,2022-06,144241.606716,2022-07,130034.764525,2022-08,130310.674712,2022-09,140842.813208,2022-10,133133.701091,2022-11,146949.477029,2022-12,131716.001652
202,M,LB,TXG_FOB_USD,W00,6,P1M,2021-01,230.928708,2021-02,226.177432,2021-03,373.094684,2021-04,341.356778,2021-05,313.830137,2021-06,392.146933,2021-07,357.575564,2021-08,312.786969,2021-09,556.809766,2021-10,334.901231,2021-11,460.538171,2021-12,675.785707,2022-01,315.283,2022-02,573.46,2022-03,398.44,2022-04,310.233,2022-05,350.604,2022-06,332.701,2022-07,281.667,2022-08,378.258,2022-09,355.284,2022-10,318.241,2022-11,314.788,2022-12,379.992
203,M,LY,TXG_FOB_USD,W00,6,P1M,2021-01,1973.524623,2021-02,2537.884306,2021-03,2600.534176,2021-04,2685.019583,2021-05,3078.182817,2021-06,2540.201108,2021-07,3240.317421,2021-08,3289.248279,2021-09,3644.824588,2021-10,3286.552697,2021-11,3835.573754,2021-12,3632.196363,2022-01,3263.972156,2022-02,3599.371417,2022-03,4411.121752,2022-04,4814.917163,2022-05,3453.802707,2022-06,3506.363357,2022-07,2813.242139,2022-08,4457.700141,2022-09,4237.382562,2022-10,4318.048554,2022-11,3314.208691,2022-12,4292.919989
204,M,IL,TXG_FOB_USD,W00,6,P1M,2021-01,4731.1,2021-02,4304.4,2021-03,4837.1,2021-04,4611.7,2021-05,4943.3,2021-06,5049.8,2021-07,4546.8,2021-08,4827.9,2021-09,4103.8,2021-10,5950.4,2021-11,5484.4,2021-12,5684.3,2022-01,5715,2022-02,5876.5,2022-03,6625.6,2022-04,6062,2022-05,5963.2,2022-06,6692.8,2022-07,5658.8,2022-08,6041.1,2022-09,5698.6,2022-10,6002.8,2022-11,6800,2022-12,5401.9
205,M,IN,TXG_FOB_USD,W00,6,P1M,2021-01,27500.549439,2021-02,27609.07,2021-03,34708.31,2021-04,30665.3,2021-05,32300.06,2021-06,32444.81,2021-07,35504.929585,2021-08,33349.264775,2021-09,33706.316031,2021-10,35653.252162,2021-11,31778.14,2021-12,39243.708398,2022-01,35189.175817,2022-02,37123.222971,2022-03,44489.307538,2022-04,39770.064659,2022-05,39068.609863,2022-06,42370.931318,2022-07,38484.518033,2022-08,36912.648166,2022-09,35423.089875,2022-10,31454.094587,2022-11,34841.073567,2022-12,34409.120641
206,M,JO,TXG_FOB_USD,W00,6,P1M,2021-01,869.626823,2021-02,768.617387,2021-03,948.188792,2021-04,704.208809,2021-05,655.986751,2021-06,680.046718,2021-07,674.716311,2021-08,801.840172,2021-09,699.119885,2021-10,614.604434,2021-11,788.319721,2021-12,693.911236,2022-01,697.827792,2022-02,783.608224,2022-03,759.097247,2022-04,696.428763,2022-05,1067.107131,2022-06,764.598925,2022-07,808.140538,2022-08,1022.866748,2022-09,921.285877,2022-10,1183.575008,2022-11,749.034186,2022-12,724.011273
207,M,FK,TXG_FOB_USD,W00,6,P1M,2021-01,4.594221,2021-02,2.935937,2021-03,6.333723,2021-04,12.285777,2021-05,45.874354,2021-06,52.002936,2021-07,35.587175,2021-08,25.628568,2021-09,24.114295,2021-10,28.703111,2021-11,49.065086,2021-12,26.705994,2022-01,19.401523,2022-02,17.358705,2022-03,24.430875,2022-04,30.198843,2022-05,46.63174,2022-06,63.260464,2022-07,34.003684,2022-08,18.038245,2022-09,15.302045,2022-10,31.812423,2022-11,38.895338,2022-12,26.834872
208,M,TL,TXG_FOB_USD,W00,6,P1M,2021-01,4.567748,2021-02,13.94568,2021-03,30.407104,2021-04,19.723213,2021-05,50.131602,2021-06,24.968463,2021-07,25.085843,2021-08,28.41588,2021-09,24.237784,2021-10,71.802531,2021-11,22.447804,2021-12,974.860694,2022-01,4.871174,2022-02,53.507824,2022-03,5.906626,2022-04,6.946257,2022-05,3.95883,2022-06,3.100636,2022-07,43.920957,2022-08,17.941316,2022-09,91.730373,2022-10,3.032146,2022-11,76.837117,2022-12,10.093406
209,M,NA,TXG_FOB_USD,W00,6,P1M,2021-01,411.13537,2021-02,413.806815,2021-03,432.530327,2021-04,641.673124,2021-05,442.050093,2021-06,694.062738,2021-07,483.96273,2021-08,577.86487,2021-09,515.728563,2021-10,690.200434,2021-11,608.565876,2021-12,517.948623,2022-01,580.330126,2022-02,536.010376,2022-03,561.114778,2022-04,516.056682,2022-05,523.326924,2022-06,595.166299,2022-07,437.715191,2022-08,436.908276,2022-09,554.099546,2022-10,590.351299,2022-11,466.890819,2022-12,544.56808
210,M,SM,TXG_FOB_USD,W00,6,P1M,2021-01,11.658891,2021-02,15.678429,2021-03,19.572779,2021-04,22.711025,2021-05,18.091108,2021-06,21.828084,2021-07,19.377717,2021-08,11.314778,2021-09,15.327746,2021-10,16.835573,2021-11,28.128219,2021-12,14.834562,2022-01,12.371289,2022-02,15.097711,2022-03,20.273703,2022-04,17.455244,2022-05,19.758244,2022-06,17.957179,2022-07,16.753087,2022-08,13.994866,2022-09,16.491424,2022-10,19.188215,2022-11,16.3938,2022-12,20.602048
211,M,CW,TXG_FOB_USD,W00,6,P1M,2021-01,8.77788,2021-02,5.234359,2021-03,8.873725,2021-04,9.000419,2021-05,10.554382,2021-06,42.261784,2021-07,18.947129,2021-08,26.87551,2021-09,31.719203,2021-10,15.3403,2021-11,13.00453,2021-12,10.415428,2022-01,12.264376,2022-02,13.38745,2022-03,13.168256,2022-04,16.129668,2022-05,11.714192,2022-06,13.892398,2022-07,10.755168,2022-08,46.480832,2022-09,10.520045,2022-10,13.031641,2022-11,17.907196,2022-12,17.879946
212,M,BT,TXG_FOB_USD,W00,6,P1M,2021-01,41.446288,2021-02,45.019534,2021-03,50.795566,2021-04,45.257099,2021-05,67.853243,2021-06,83.518015,2021-07,48.721774,2021-08,49.32385,2021-09,51.722769,2021-10,73.44079,2021-11,59.953251,2021-12,51.813032,2022-01,57.669399,2022-02,49.728034,2022-03,58.55674,2022-04,47.227924,2022-05,72.293828,2022-06,54.236913,2022-07,55.922655,2022-08,59.089439,2022-09,54.878683,2022-10,47.605721,2022-11,51.232342,2022-12,22.664762
213,M,PS,TXG_FOB_USD,W00,6,P1M,2021-01,99.873123,2021-02,96.760776,2021-03,118.485117,2021-04,106.766201,2021-05,90.972786,2021-06,113.439671,2021-07,99.668567,2021-08,127.790265,2021-09,108.641151,2021-10,136.913613,2021-11,132.685193,2021-12,125.643613,2022-01,155.125556,2022-02,132.040474,2022-03,178.737845,2022-04,121.138543,2022-05,60.495205,2022-06,70.291594,2022-07,41.786095,2022-08,77.001984,2022-09,61.941347,2022-10,93.601226,2022-11,167.293408,2022-12,164.001973
214,M,KI,TXG_FOB_USD,W00,6,P1M,2021-01,0.689489,2021-02,1.279259,2021-03,0.295356,2021-04,0.300952,2021-05,0.65161,2021-06,1.581483,2021-07,1.336658,2021-08,3.220046,2021-09,12.31758,2021-10,11.522701,2021-11,0.689022,2021-12,2.933093,2022-01,1.545169,2022-02,0.712122,2022-03,22.400445,2022-04,21.635179,2022-05,39.545809,2022-06,7.993939,2022-07,7.770446,2022-08,23.677263,2022-09,17.265457,2022-10,20.257168,2022-11,13.098568,2022-12,9.305576
215,M,NR,TXG_FOB_USD,W00,6,P1M,2021-01,40.74068,2021-02,16.277034,2021-03,9.061037,2021-04,24.516937,2021-05,22.855016,2021-06,7.894712,2021-07,12.985448,2021-08,22.816462,2021-09,12.821755,2021-10,13.22238,2021-11,26.063752,2021-12,11.722367,2022-01,13.357796,2022-02,23.429294,2022-03,24.788083,2022-04,24.214431,2022-05,22.18606,2022-06,14.282512,2022-07,13.518544,2022-08,21.216764,2022-09,23.81739,2022-10,18.3409,2022-11,17.784194,2022-12,19.941299
216,M,SX,TXG_FOB_USD,W00,6,P1M,2021-01,3.151543,2021-02,1.539728,2021-03,2.721486,2021-04,2.308396,2021-05,4.602251,2021-06,4.743384,2021-07,32.409466,2021-08,9.735684,2021-09,4.80825,2021-10,2.614716,2021-11,6.869178,2021-12,11.959298,2022-01,14.267976,2022-02,11.994378,2022-03,8.607594,2022-04,13.504556,2022-05,5.851923,2022-06,3.936965,2022-07,2.601837,2022-08,5.149811,2022-09,2.466023,2022-10,6.223203,2022-11,14.105522,2022-12,12.258081
217,M,LS,TXG_FOB_USD,W00,6,P1M,2021-01,75.162225,2021-02,84.147883,2021-03,70.462714,2021-04,91.316199,2021-05,74.224975,2021-06,93.055794,2021-07,90.257519,2021-08,95.445221,2021-09,99.827094,2021-10,101.720998,2021-11,101.663545,2021-12,92.969138,2022-01,176.231163,2022-02,125.780002,2022-03,126.10977,2022-04,131.218352,2022-05,148.857944,2022-06,147.203069,2022-07,144.738816,2022-08,180.76023,2022-09,124.877152,2022-10,134.6472,2022-11,266.101551,2022-12,135.308074
218,M,MS,TXG_FOB_USD,W00,6,P1M,2021-01,0.378211,2021-02,0.471447,2021-03,0.779416,2021-04,0.506927,2021-05,1.234829,2021-06,0.292503,2021-07,1.394458,2021-08,0.687041,2021-09,1.100199,2021-10,0.295553,2021-11,0.460029,2021-12,0.915139,2022-01,0.523268,2022-02,0.294296,2022-03,0.262357,2022-04,0.269816,2022-05,0.252826,2022-06,0.10215,2022-07,0.119124,2022-08,0.413118,2022-09,0.380272,2022-10,0.389506,2022-11,0.300413,2022-12,0.736242
219,M,AG,TXG_FOB_USD,W00,6,P1M,2021-01,36.411868,2021-02,67.306919,2021-03,207.680877,2021-04,176.483578,2021-05,182.404391,2021-06,107.940927,2021-07,156.176123,2021-08,151.854221,2021-09,134.154133,2021-10,146.970328,2021-11,136.900878,2021-12,153.405383,2022-01,155.355293,2022-02,156.147121,2022-03,178.778024,2022-04,231.279518,2022-05,221.114448,2022-06,342.059837,2022-07,164.805581,2022-08,160.649235,2022-09,141.092113,2022-10,110.859227,2022-11,85.007905,2022-12,137.885673
220,M,AI,TXG_FOB_USD,W00,6,P1M,2021-01,2.211827,2021-02,2.835767,2021-03,2.665273,2021-04,1.881957,2021-05,1.862211,2021-06,3.651656,2021-07,4.843236,2021-08,1.847623,2021-09,3.532773,2021-10,3.791528,2021-11,3.546403,2021-12,2.623948,2022-01,2.239454,2022-02,4.161388,2022-03,7.288641,2022-04,2.421057,2022-05,2.025531,2022-06,3.347331,2022-07,2.687258,2022-08,2.326885,2022-09,2.603351,2022-10,2.263868,2022-11,3.989878,2022-12,1.242794
221,M,GI,TXG_FOB_USD,W00,6,P1M,2021-01,13.906453,2021-02,27.812558,2021-03,12.759853,2021-04,5.061872,2021-05,15.848502,2021-06,11.840105,2021-07,7.95083,2021-08,19.140734,2021-09,16.413067,2021-10,4.570799,2021-11,8.421831,2021-12,10.702662,2022-01,54.944611,2022-02,6.759162,2022-03,5.307873,2022-04,4.124408,2022-05,49.640688,2022-06,101.123789,2022-07,44.993247,2022-08,94.171125,2022-09,3.038079,2022-10,28.773657,2022-11,16.28539,2022-12,5.131507
222,M,PW,TXG_FOB_USD,W00,6,P1M,2021-01,0.067346,2021-02,0.098333,2021-03,0.072687,2021-04,0.220308,2021-05,0.080152,2021-06,0.672094,2021-07,0.126574,2021-08,0.131284,2021-09,0.081179,2021-10,0.124385,2021-11,0.081243,2021-12,0.05705,2022-01,0.070583,2022-02,0.978201,2022-03,0.132337,2022-04,0.213838,2022-05,0.122068,2022-06,0.088092,2022-07,0.948789,2022-08,0.151161,2022-09,0.247188,2022-10,1.10979,2022-11,0.261268,2022-12,0.124097
223,M,SZ,TXG_FOB_USD,W00,6,P1M,2021-01,148.840367,2021-02,142.386682,2021-03,181.319971,2021-04,158.341152,2021-05,161.250661,2021-06,147.160499,2021-07,155.321238,2021-08,193.184315,2021-09,219.552876,2021-10,184.176904,2021-11,211.19678,2021-12,160.526287,2022-01,166.083589,2022-02,167.747317,2022-03,170.50352,2022-04,136.761766,2022-05,149.64363,2022-06,153.751507,2022-07,146.683174,2022-08,205.106242,2022-09,164.170575,2022-10,198.969924,2022-11,204.81859,2022-12,141.98243
