,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
144,C,M,20201101,2020,11,202011,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14000.0,False,21,1000 KG,14.0,False,14000.0,False,0.0,False,14065.0,0.0,14065.0,0,False,True
145,C,M,20201101,2020,11,202011,842,USA,USA,M,Import,484,MEX,Mexico,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,295000.0,False,21,1000 KG,295.0,False,295000.0,False,0.0,False,116080.0,0.0,116080.0,0,False,True
146,C,M,20201101,2020,11,202011,842,USA,USA,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6000.0,False,21,1000 KG,6.0,False,6000.0,False,0.0,False,21959.0,0.0,21959.0,0,False,True
147,C,M,20201101,2020,11,202011,842,USA,USA,M,Import,586,PAK,Pakistan,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000.0,False,21,1000 KG,1.0,False,1000.0,False,0.0,False,3000.0,0.0,3000.0,0,False,True
148,C,M,20201101,2020,11,202011,842,USA,USA,M,Import,620,PRT,Portugal,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10000.0,False,21,1000 KG,10.0,False,10000.0,False,0.0,False,10918.0,0.0,10918.0,0,False,True
149,C,M,20201101,2020,11,202011,842,USA,USA,M,Import,699,IND,India,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,42751000.0,False,21,1000 KG,42751.0,False,42751000.0,False,0.0,False,3815633.0,0.0,3815633.0,0,False,True
150,C,M,20201101,2020,11,202011,842,USA,USA,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,177000.0,False,21,1000 KG,177.0,False,177000.0,False,0.0,False,74740.0,0.0,74740.0,0,False,True
151,C,M,20201101,2020,11,202011,842,USA,USA,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20977000.0,False,21,1000 KG,20977.0,False,20977000.0,False,0.0,False,7674933.0,0.0,7674933.0,0,False,True
152,C,M,20201201,2020,12,202012,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24063000.0,False,21,1000 KG,24063.0,False,24063000.0,False,0.0,False,10168742.0,0.0,10168742.0,0,False,True
153,C,M,20201201,2020,12,202012,842,USA,USA,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,124000.0,False,21,1000 KG,124.0,False,124000.0,False,0.0,False,114157.0,0.0,114157.0,0,False,True
154,C,M,20201201,2020,12,202012,842,USA,USA,M,Import,124,CAN,Canada,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,101000.0,False,21,1000 KG,101.0,False,101000.0,False,0.0,False,210523.0,0.0,210523.0,0,False,True
155,C,M,20201201,2020,12,202012,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,556000.0,False,21,1000 KG,556.0,False,556000.0,False,0.0,False,324739.0,0.0,324739.0,0,False,True
156,C,M,20201201,2020,12,202012,842,USA,USA,M,Import,208,DNK,Denmark,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32000.0,False,21,1000 KG,32.0,False,32000.0,False,0.0,False,64050.0,0.0,64050.0,0,False,True
157,C,M,20201201,2020,12,202012,842,USA,USA,M,Import,251,FRA,France,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37000.0,False,21,1000 KG,37.0,False,37000.0,False,0.0,False,74792.0,0.0,74792.0,0,False,True
158,C,M,20201201,2020,12,202012,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40000.0,False,21,1000 KG,40.0,False,40000.0,False,0.0,False,19380.0,0.0,19380.0,0,False,True
159,C,M,20201201,2020,12,202012,842,USA,USA,M,Import,484,MEX,Mexico,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,237000.0,False,21,1000 KG,237.0,False,237000.0,False,0.0,False,71481.0,0.0,71481.0,0,False,True
160,C,M,20201201,2020,12,202012,842,USA,USA,M,Import,586,PAK,Pakistan,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000.0,False,21,1000 KG,1.0,False,1000.0,False,0.0,False,10000.0,0.0,10000.0,0,False,True
161,C,M,20201201,2020,12,202012,842,USA,USA,M,Import,604,PER,Peru,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,57000.0,False,21,1000 KG,57.0,False,57000.0,False,0.0,False,56536.0,0.0,56536.0,0,False,True
162,C,M,20201201,2020,12,202012,842,USA,USA,M,Import,699,IND,India,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1876000.0,False,21,1000 KG,1876.0,False,1876000.0,False,0.0,False,660229.0,0.0,660229.0,0,False,True
163,C,M,20201201,2020,12,202012,842,USA,USA,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,207000.0,False,21,1000 KG,207.0,False,207000.0,False,0.0,False,74817.0,0.0,74817.0,0,False,True
164,C,M,20201201,2020,12,202012,842,USA,USA,M,Import,724,ESP,Spain,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25000.0,False,21,1000 KG,25.0,False,25000.0,False,0.0,False,58920.0,0.0,58920.0,0,False,True
165,C,M,20201201,2020,12,202012,842,USA,USA,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20770000.0,False,21,1000 KG,20770.0,False,20770000.0,False,0.0,False,8429118.0,0.0,8429118.0,0,False,True
