reporter_name,reporter_code,partner_name,partner_code,FREQ,date,value,month,year
Russian Federation,RU,Spain,ES,M,2022-03-01,426030504,3,2022
Russian Federation,RU,Spain,ES,M,2022-04-01,385060173,4,2022
Russian Federation,RU,Spain,ES,M,2022-05-01,324750937,5,2022
Russian Federation,RU,Spain,ES,M,2022-06-01,319244011,6,2022
Russian Federation,RU,Spain,ES,M,2022-07-01,288247678,7,2022
Russian Federation,RU,Spain,ES,M,2022-08-01,286746731,8,2022
Russian Federation,RU,Spain,ES,M,2022-09-01,265741284,9,2022
Russian Federation,RU,Spain,ES,M,2022-10-01,241396978,10,2022
Russian Federation,RU,Spain,ES,M,2022-11-01,234579933,11,2022
Russian Federation,RU,Spain,ES,M,2022-12-01,220417807,12,2022
Russian Federation,RU,Ethiopia,ET,M,2021-01-01,4880657,1,2021
Russian Federation,RU,Ethiopia,ET,M,2021-02-01,84793695,2,2021
Russian Federation,RU,Ethiopia,ET,M,2021-03-01,120924,3,2021
Russian Federation,RU,Ethiopia,ET,M,2021-04-01,126772,4,2021
Russian Federation,RU,Ethiopia,ET,M,2021-05-01,139016,5,2021
Russian Federation,RU,Ethiopia,ET,M,2021-06-01,174768,6,2021
Russian Federation,RU,Ethiopia,ET,M,2021-07-01,9957490,7,2021
Russian Federation,RU,Ethiopia,ET,M,2021-08-01,11963207,8,2021
Russian Federation,RU,Ethiopia,ET,M,2021-09-01,1143928,9,2021
Russian Federation,RU,Ethiopia,ET,M,2021-10-01,3396567,10,2021
Russian Federation,RU,Ethiopia,ET,M,2021-11-01,44450657,11,2021
Russian Federation,RU,Ethiopia,ET,M,2021-12-01,33546777,12,2021
Russian Federation,RU,Ethiopia,ET,M,2022-01-01,35609956,1,2022
Russian Federation,RU,Ethiopia,ET,M,2022-02-01,36835702,2,2022
Russian Federation,RU,Ethiopia,ET,M,2022-03-01,37521779,3,2022
Russian Federation,RU,Ethiopia,ET,M,2022-04-01,33913399,4,2022
Russian Federation,RU,Ethiopia,ET,M,2022-05-01,28601785,5,2022
Russian Federation,RU,Ethiopia,ET,M,2022-06-01,28116773,6,2022
Russian Federation,RU,Ethiopia,ET,M,2022-07-01,25386834,7,2022
Russian Federation,RU,Ethiopia,ET,M,2022-08-01,25254641,8,2022
Russian Federation,RU,Ethiopia,ET,M,2022-09-01,23404628,9,2022
Russian Federation,RU,Ethiopia,ET,M,2022-10-01,21260553,10,2022
Russian Federation,RU,Ethiopia,ET,M,2022-11-01,20660155,11,2022
Russian Federation,RU,Ethiopia,ET,M,2022-12-01,19412854,12,2022
Russian Federation,RU,Sudan,SD,M,2021-01-01,26787308,1,2021
Russian Federation,RU,Sudan,SD,M,2021-02-01,57184534,2,2021
Russian Federation,RU,Sudan,SD,M,2021-03-01,28093607,3,2021
Russian Federation,RU,Sudan,SD,M,2021-04-01,12942342,4,2021
Russian Federation,RU,Sudan,SD,M,2021-05-01,9942632,5,2021
Russian Federation,RU,Sudan,SD,M,2021-06-01,16899757,6,2021
Russian Federation,RU,Sudan,SD,M,2021-07-01,759318,7,2021
Russian Federation,RU,Sudan,SD,M,2021-08-01,10400777,8,2021
Russian Federation,RU,Sudan,SD,M,2021-09-01,42110330,9,2021
Russian Federation,RU,Sudan,SD,M,2021-10-01,30862724,10,2021
Russian Federation,RU,Sudan,SD,M,2021-11-01,7206458,11,2021
Russian Federation,RU,Sudan,SD,M,2021-12-01,63160307,12,2021
Russian Federation,RU,Sudan,SD,M,2022-01-01,67044764,1,2022
Russian Federation,RU,Sudan,SD,M,2022-02-01,69352542,2,2022
Russian Federation,RU,Sudan,SD,M,2022-03-01,70644255,3,2022
Russian Federation,RU,Sudan,SD,M,2022-04-01,63850567,4,2022
Russian Federation,RU,Sudan,SD,M,2022-05-01,53850106,5,2022
Russian Federation,RU,Sudan,SD,M,2022-06-01,52936950,6,2022
Russian Federation,RU,Sudan,SD,M,2022-07-01,47797147,7,2022
Russian Federation,RU,Sudan,SD,M,2022-08-01,47548260,8,2022
Russian Federation,RU,Sudan,SD,M,2022-09-01,44065143,9,2022
Russian Federation,RU,Sudan,SD,M,2022-10-01,40028377,10,2022
Russian Federation,RU,Sudan,SD,M,2022-11-01,38897977,11,2022
Russian Federation,RU,Sudan,SD,M,2022-12-01,36549617,12,2022
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2021-01-01,8514612595.000001,1,2021
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2021-02-01,9475702410,2,2021
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2021-03-01,10689412811,3,2021
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2021-04-01,11526606887,4,2021
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2021-05-01,11114708091,5,2021
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2021-06-01,12593089593,6,2021
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2021-07-01,12277102553,7,2021
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2021-08-01,13649570725,8,2021
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2021-09-01,13899647688,9,2021
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2021-10-01,15007579883,10,2021
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2021-11-01,16035038688,11,2021
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2021-12-01,17992927960,12,2021
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2022-01-01,19099521112,1,2022
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2022-02-01,19756954170,2,2022
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2022-03-01,20124933720,3,2022
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2022-04-01,18189567177,4,2022
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2022-05-01,15340664614,5,2022
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2022-06-01,15080527114,6,2022
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2022-07-01,13616314726,7,2022
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2022-08-01,13545412619,8,2022
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2022-09-01,12553152152,9,2022
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2022-10-01,11403169818,10,2022
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2022-11-01,11081144579,11,2022
Russian Federation,RU,Euro Area (Member States and Institutions of the Euro Area) changing composition,U2,M,2022-12-01,10412150589,12,2022
Russian Federation,RU,San Marino,SM,M,2021-02-01,74625,2,2021
Russian Federation,RU,San Marino,SM,M,2021-03-01,74625,3,2021
Russian Federation,RU,San Marino,SM,M,2021-04-01,570265,4,2021
Russian Federation,RU,San Marino,SM,M,2021-08-01,45048,8,2021
Russian Federation,RU,San Marino,SM,M,2021-10-01,3336,10,2021
Russian Federation,RU,San Marino,SM,M,2021-11-01,59277,11,2021
Russian Federation,RU,San Marino,SM,M,2021-12-01,457471,12,2021
Russian Federation,RU,San Marino,SM,M,2022-01-01,485607,1,2022
Russian Federation,RU,San Marino,SM,M,2022-02-01,502322.00000000006,2,2022
Russian Federation,RU,San Marino,SM,M,2022-03-01,511677.99999999994,3,2022
Russian Federation,RU,San Marino,SM,M,2022-04-01,462471,4,2022
Russian Federation,RU,San Marino,SM,M,2022-05-01,390037,5,2022
Russian Federation,RU,San Marino,SM,M,2022-06-01,383423,6,2022
Russian Federation,RU,San Marino,SM,M,2022-07-01,346196,7,2022
Russian Federation,RU,San Marino,SM,M,2022-08-01,344393,8,2022
Russian Federation,RU,San Marino,SM,M,2022-09-01,319165,9,2022
Russian Federation,RU,San Marino,SM,M,2022-10-01,289926,10,2022
Russian Federation,RU,San Marino,SM,M,2022-11-01,281739,11,2022
Russian Federation,RU,San Marino,SM,M,2022-12-01,264730,12,2022
Russian Federation,RU,Marshall islands,MH,M,2021-04-01,401814,4,2021
Russian Federation,RU,Marshall islands,MH,M,2021-06-01,1542,6,2021
Russian Federation,RU,Marshall islands,MH,M,2021-07-01,2525,7,2021
Russian Federation,RU,Marshall islands,MH,M,2021-08-01,13166,8,2021
Russian Federation,RU,Marshall islands,MH,M,2021-09-01,13041,9,2021
Russian Federation,RU,Marshall islands,MH,M,2021-11-01,8579,11,2021
Russian Federation,RU,South Sudan,SS,M,2021-01-01,743810,1,2021
Russian Federation,RU,South Sudan,SS,M,2021-02-01,993281,2,2021
Russian Federation,RU,South Sudan,SS,M,2021-03-01,2069815.0000000002,3,2021
Russian Federation,RU,South Sudan,SS,M,2021-04-01,2065112,4,2021
